catalogue	title	thumbnailUrl	sources	processingLevel	areas	geoResolution	vertLevels	tempExtentBegin	tempResolutions	stacOrCswBbox	stacOrCswTbox	mainVariables	_isViewableOmi	numLayers	thumbnailMeta	tempExtentEnd	omiFigureUrl
CMEMS	Arctic Sea and Sea Ice Surface Temperature 2D trend from climatology based on reprocessed observations	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IST_ARCTIC_trend.png	['Satellite observations']	Level 4	['Arctic Ocean']			1982-01-01	['Yearly']	[-179.97500610351562, 58, 179.97500610351562, 89.94999694824219]	['1982-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	['Temperature']	True	1		2024-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_IST_ARCTIC_trend-hq.png
CMEMS	European North West Shelf Sea Surface Temperature time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_NORTHWESTSHELF_area_averaged_anomalies.png	['Satellite observations']		['Atlantic: NW European Shelf', 'Atlantic: North']			1982-01-01	['Monthly']	[-18, 48, 13, 62]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	False	3			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_NORTHWESTSHELF_area_averaged_anomalies-hq.png
CMEMS	European North West Shelf Sea Surface Temperature trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_NORTHWESTSHELF_trend.png	['Satellite observations']		['Atlantic: NW European Shelf', 'Atlantic: North']			1982-01-01	['Monthly']	[-17.975000381469727, 48.025001525878906, 12.975000381469727, 61.974998474121094]	['1982-01-01T00:00:00.000Z', None]	['Temperature']	True	1			https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_SST_NORTHWESTSHELF_trend-hq.png
CMEMS	Baltic Sea Subsurface Salinity trend from Reanalysis	https://documentation.marine.copernicus.eu/IMG/BALTIC_OMI_TEMPSAL_Stz_trend.png	['Numerical models']		['Baltic Sea']			1993-01-01	['Multi-yearly']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	[]	False	3		2024-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_TEMPSAL_BALTIC_Stz_trend-hq.png
CMEMS	Baltic Sea Subsurface Temperature trend from Reanalysis	https://documentation.marine.copernicus.eu/IMG/BALTIC_OMI_TEMPSAL_Ttz_trend.png	['Numerical models']		['Baltic Sea']			1993-01-01	['Multi-yearly']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	[]	False	3		2024-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_TEMPSAL_BALTIC_Ttz_trend-hq.png
CMEMS	Global Ocean Thermosteric Sea Level anomaly (0-2000m) time series and trend from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_THSL_GLOBAL_area_averaged_anomalies_0_2000.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Global Ocean']			2005-01-01	['Yearly']	[-180, -60, 180, 60]	['2005-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Sea surface height']	False	11		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_THSL_GLOBAL_area_averaged_anomalies_0_2000-hq.png
CMEMS	Global Ocean Thermosteric Sea Level anomaly (0-700m) time series and trend from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_THSL_GLOBAL_area_averaged_anomalies_0_700.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Global Ocean']			2005-01-01	['Yearly']	[-180, -60, 180, 60]	['2005-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Sea surface height']	False	11		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_THSL_GLOBAL_area_averaged_anomalies_0_700-hq.png
CMEMS	Global Ocean Thermosteric Sea Level trend map from Reanalysis & Multi-Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_THSL_GLOBAL_trend.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Global Ocean']	{'row': {'magnitude': 0.25, 'units': 'degree'}, 'column': {'magnitude': 0.25, 'units': 'degree'}}		2005-01-01	['Yearly']	[-180, -80, 179.75, 90]	['2005-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	[]	True	7		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_CLIMATE_THSL_GLOBAL_trend-hq.png
CMEMS	North Pacific Gyre Oscillation from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_CLIMVAR_PACIFIC_npgo_sla_eof_mode_projection.png	['Satellite observations']		['Global Ocean']			1950-01-15	['Monthly']	[0, -90, 360, 90]	['1950-01-15T00:00:00.000Z', None]	['Sea surface height']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_CLIMVAR_PACIFIC_npgo_sla_eof_mode_projection-hq.png
CMEMS	Marine Heatwave Index in the Barents Sea from Reanalysis	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_EXTREME_MHW_area_averaged_anomalies.png	['Numerical models']	Level 4	['Arctic Ocean']			1993-01-01	['Daily']	[18, 68, 55, 80]	['1993-01-01T00:00:00.000Z', '2024-12-31T00:00:00.000Z']	[]	False	2		2024-12-31	https://documentation.marine.copernicus.eu/IMG/ARCTIC_OMI_EXTREME_MHW_area_averaged_anomalies-hq.png
CMEMS	Baltic Sea sea level extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SL_BALTIC_slev_mean_and_anomaly_obs.png	['In-situ observations']		['Baltic Sea']			1993-01-01	[]	[0, 50, 30.5, 67]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Sea surface height']	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SL_BALTIC_slev_mean_and_anomaly_obs-hq.png
CMEMS	Iberia Biscay Ireland sea level extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SL_IBI_slev_mean_and_anomaly_obs.png	['In-situ observations']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			1993-01-01	[]	[-23, 26, 14, 56]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Sea surface height']	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SL_IBI_slev_mean_and_anomaly_obs-hq.png
CMEMS	Mediterranean Sea sea level extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SL_MEDSEA_slev_mean_and_anomaly_obs.png	['In-situ observations']		['Mediterranean Sea']			2000-01-01	[]	[-6, 23, 35, 52]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Sea surface height']	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SL_MEDSEA_slev_mean_and_anomaly_obs-hq.png
CMEMS	North West Shelf sea level extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SL_NORTHWESTSHELF_slev_mean_and_anomaly_obs.png	['In-situ observations']		['Atlantic: NW European Shelf', 'Atlantic: North']			1993-01-01	[]	[-13, 46, 13, 62.5]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Sea surface height']	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SL_NORTHWESTSHELF_slev_mean_and_anomaly_obs-hq.png
CMEMS	Baltic Sea sea surface temperature extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SST_BALTIC_sst_mean_and_anomaly_obs.png	['In-situ observations']		['Baltic Sea']			2000-01-01	[]	[0, 50, 30.5, 67]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	[]	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SST_BALTIC_sst_mean_and_anomaly_obs-hq.png
CMEMS	Iberia Biscay Ireland sea surface temperature extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SST_IBI_sst_mean_and_anomaly_obs.png	['In-situ observations']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			2000-01-01	[]	[-23, 26, 14, 56]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	[]	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SST_IBI_sst_mean_and_anomaly_obs-hq.png
CMEMS	Mediterranean Sea sea surface temperature extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SST_MEDSEA_sst_mean_and_anomaly_obs.png	['In-situ observations']		['Mediterranean Sea']			2000-01-01	[]	[-6, 23, 35, 52]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	[]	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SST_MEDSEA_sst_mean_and_anomaly_obs-hq.png
CMEMS	North West Shelf sea surface temperature extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SST_NORTHWESTSHELF_sst_mean_and_anomaly_obs.png	['In-situ observations']		['Atlantic: NW European Shelf', 'Atlantic: North']			2000-01-01	[]	[-13, 46, 13, 62.5]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	[]	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_SST_NORTHWESTSHELF_sst_mean_and_anomaly_obs-hq.png
CMEMS	Global Ocean, extreme and mean significant wave height trends from satellite observations - seasonal trends	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_STATE_GLOBAL_trend.png	['Satellite observations']		['Global Ocean']			2001-11-15	[]	[-179, -89, 179, 89]	['2001-11-15T00:00:00.000Z', None]	[]	True	15			https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_STATE_GLOBAL_trend-hq.png
CMEMS	Baltic Sea significant wave height extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_BALTIC_swh_mean_and_anomaly_obs.png	['In-situ observations']		['Baltic Sea']			2000-01-01	[]	[0, 50, 30.5, 67]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Wave']	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_BALTIC_swh_mean_and_anomaly_obs-hq.png
CMEMS	Black Sea extreme wave events	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_BLKSEA_recent_changes.png	['Numerical models']		['Black Sea']			1950-01-01	['Yearly']	[27.25, 40.5, 42, 47]	['1950-01-01T00:00:00.000Z', None]	[]	True	3			https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_BLKSEA_recent_changes-hq.png
CMEMS	Black Sea wave power	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_BLKSEA_wave_power.png	['Numerical models']		['Black Sea']			1950-01-01	['Yearly']	[27.25, 40.5, 42, 47]	['1950-01-01T00:00:00.000Z', None]	[]	True	3			https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_BLKSEA_wave_power-hq.png
CMEMS	Iberia Biscay Ireland significant wave height extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_IBI_swh_mean_and_anomaly_obs.png	['In-situ observations']		['Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']			2000-01-01	[]	[-23, 26, 14, 56]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Wave']	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_IBI_swh_mean_and_anomaly_obs-hq.png
CMEMS	Mediterranean Sea significant wave height extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_MEDSEA_swh_mean_and_anomaly_obs.png	['In-situ observations']		['Mediterranean Sea']			2000-01-01	[]	[-6, 23, 35, 52]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Wave']	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_MEDSEA_swh_mean_and_anomaly_obs-hq.png
CMEMS	North West Shelf significant wave height extreme variability mean and anomaly (observations)	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_NORTHWESTSHELF_swh_mean_and_anomaly_obs.png	['In-situ observations']		['Atlantic: NW European Shelf', 'Atlantic: North']			2000-01-01	[]	[-13, 46, 13, 62.5]	['2000-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Wave']	False	8		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WAVE_NORTHWESTSHELF_swh_mean_and_anomaly_obs-hq.png
CMEMS	Mediterranean Water Mass Formation Rates from Reanalysis	https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WMF_MEDSEA_area_averaged_mean.png	['Numerical models']		['Mediterranean Sea']			1987-01-01	['Yearly']	[-6, 30, 36, 46]	['1987-01-01T00:00:00.000Z', None]	[]	False	6			https://documentation.marine.copernicus.eu/IMG/OMI_EXTREME_WMF_MEDSEA_area_averaged_mean-hq.png
CMEMS	Baltic Sea summer bloom coverage	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_BLOOM_BALTIC_spatiotemporal_coverage.png	['Satellite observations']	Level 4	['Mediterranean Sea']			1998-06-01	[]	[9.25, 53.25, 30.25, 65.85]	['1998-06-01T00:00:00.000Z', None]	[]	False	3			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_BLOOM_BALTIC_spatiotemporal_coverage-hq.png
CMEMS	Arctic Ocean Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_ARCTIC_OCEANCOLOUR_area_averaged_mean.png	['Satellite observations']	Level 4	['Arctic Ocean']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		1997-09-04	[]	[-180, 65, 180, 90]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_ARCTIC_OCEANCOLOUR_area_averaged_mean-hq.png
CMEMS	North Atlantic Ocean Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_ATLANTIC_OCEANCOLOUR_area_averaged_mean.png	['Satellite observations']	Level 4	['Baltic Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		1997-09-04	[]	[-46, 20, 13, 66]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_ATLANTIC_OCEANCOLOUR_area_averaged_mean-hq.png
CMEMS	North Atlantic Ocean Eutrophication from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_ATLANTIC_OCEANCOLOUR_eutrophication.png	['Satellite observations']	Level 4	['Baltic Sea', 'Mediterranean Sea', 'Atlantic: Iberia-Biscay-Ireland', 'Atlantic: North']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		2021-01-01	[]	[-45.99479293823242, 20.00520896911621, 12.994791984558105, 65.99478912353516]	['2021-01-01T00:00:00.000Z', '2021-12-31T00:00:00.000Z']	[]	True	2		2021-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_ATLANTIC_OCEANCOLOUR_eutrophication-hq.png
CMEMS	Baltic Sea Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_BALTIC_area_averaged_mean.png	['Satellite observations']	Level 4	['Baltic Sea']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		1997-09-14	[]	[9.25, 53.25, 30.25, 65.85]	['1997-09-14T00:00:00.000Z', None]	['Plankton']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_BALTIC_area_averaged_mean-hq.png
CMEMS	Baltic Sea Chlorophyll-a trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_BALTIC_trend.png	['Satellite observations']	Level 4	['Baltic Sea']			1997-09-04	[]	[9.25, 53.25, 30.24993896484375, 65.84907531738281]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	True	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_BALTIC_trend-hq.png
CMEMS	Black Sea Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_BLKSEA_area_averaged_mean.png	['Satellite observations']	Level 4	['Black Sea']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		1997-01-01	[]	[26.5, 40, 42, 48]	['1997-01-01T00:00:00.000Z', None]	['Plankton']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_BLKSEA_area_averaged_mean-hq.png
CMEMS	Black Sea Chlorophyll-a trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_BLKSEA_trend.png	['Satellite observations']	Level 4	['Black Sea']			1997-01-01	[]	[26.5, 40, 42.000640869140625, 48.000038146972656]	['1997-01-01T00:00:00.000Z', None]	['Plankton']	True	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_BLKSEA_trend-hq.png
CMEMS	North Atlantic Gyre Area Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_oligo_nag_area_mean.png	['Satellite observations']	Level 4	['Global Ocean']			1997-09-04	[]	[-85, 5, 0, 45]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_oligo_nag_area_mean-hq.png
CMEMS	North Pacific Gyre Area Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_oligo_npg_area_mean.png	['Satellite observations']	Level 4	['Global Ocean']			1997-09-04	[]	[120, 5, 260, 45]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_oligo_npg_area_mean-hq.png
CMEMS	South Atlantic Gyre Area Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_oligo_sag_area_mean.png	['Satellite observations']	Level 4	['Global Ocean']			1997-09-04	[]	[-65, -45, 20, 5]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_oligo_sag_area_mean-hq.png
CMEMS	South Pacific Gyre Area Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_oligo_spg_area_mean.png	['Satellite observations']	Level 4	['Global Ocean']			1997-09-04	[]	[148.5, -45, 290, -5]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_oligo_spg_area_mean-hq.png
CMEMS	Global Ocean Chlorophyll-a trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_trend.png	['Satellite observations']	Level 4	['Global Ocean']	{'row': {'magnitude': 4, 'units': 'km'}, 'column': {'magnitude': 4, 'units': 'km'}}		1997-09-04	[]	[-179.9791717529297, -89.97916412353516, 179.9791717529297, 89.97916412353516]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	True	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_GLOBAL_OCEANCOLOUR_trend-hq.png
CMEMS	Mediterranean Sea Chlorophyll-a time series and trend from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_MEDSEA_area_averaged_mean.png	['Satellite observations']	Level 4	['Mediterranean Sea']	{'row': {'magnitude': 1, 'units': 'km'}, 'column': {'magnitude': 1, 'units': 'km'}}		1997-09-04	[]	[-6, 30, 36.5, 46]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_MEDSEA_area_averaged_mean-hq.png
CMEMS	Mediterranean Sea Chlorophyll-a trend map from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_MEDSEA_trend.png	['Satellite observations']	Level 4	['Mediterranean Sea']			1997-09-04	[]	[-6, 30, 36.50048065185547, 45.9985466003418]	['1997-09-04T00:00:00.000Z', None]	['Plankton']	True	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_CHL_MEDSEA_trend-hq.png
CMEMS	Baltic Sea Cod Reproductive Volume from Reanalysis	https://documentation.marine.copernicus.eu/IMG/BALTIC_OMI_HEALTH_codt_volume.png.	['Numerical models']		['Baltic Sea']			1993-01-01	['Daily']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', None]	[]	False	1			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_TEMPSALOXY_BALTIC_cod_volume-hq.png
CMEMS	Baltic Sea Major Baltic Inflow: bottom salinity from Reanalysis	https://documentation.marine.copernicus.eu/IMG/BALTIC_OMI_WMHE_mbi_bottom_salinity_arkona_bornholm.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Baltic Sea']			1993-01-01	['Daily']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', None]	[]	False	2			https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_TEMPSALOXY_BALTIC_mbi_bottom_salinity_arkona_bornholm-hq.png
CMEMS	Baltic Sea Major Baltic Inflow: time/depth evolution S,T,O2 from Observations Reprocessing	https://documentation.marine.copernicus.eu/IMG/BALTIC_OMI_WMHE_mbi_sto2tz_gotland.png	['In-situ observations', 'Numerical models', 'Satellite observations']		['Baltic Sea']			1993-01-01	['Daily']	[9, 53, 30, 66]	['1993-01-01T00:00:00.000Z', '2023-12-31T00:00:00.000Z']	['Temperature', 'Salinity', 'Oxygen']	False	3		2023-12-31	https://documentation.marine.copernicus.eu/IMG/OMI_HEALTH_TEMPSALOXY_BALTIC_mbi_sto2tz_gotland-hq.png
