id	title	type	snippet	provider	state_date	end_date	bbox	deprecated	keywords	catalog	url	license
MODIS/MYD09Q1	MYD09Q1.005 Surface Reflectance 8-Day L3 Global 250m [deprecated]	image_collection	ee.ImageCollection('MODIS/MYD09Q1')	NASA LP DAAC at the USGS EROS Center	2002-07-04	2017-03-22	-180, -90, 180, 90	True	8-day, aqua, global, modis, myd09q1, satellite-imagery, surface-reflectance	https://storage.googleapis.com/earthengine-stac/catalog/MODIS/MODIS_MYD09Q1.json	https://developers.google.com/earth-engine/datasets/catalog/MODIS_MYD09Q1	other
MODIS/MYD10A1	MYD10A1.005 Aqua Snow Cover Daily Global 500m [deprecated]	image_collection	ee.ImageCollection('MODIS/MYD10A1')	NSIDC	2002-07-04	2016-12-25	-180, -90, 180, 90	True	albedo, aqua, cryosphere, daily, geophysical, global, modis, myd10a1, nsidc, snow	https://storage.googleapis.com/earthengine-stac/catalog/MODIS/MODIS_MYD10A1.json	https://developers.google.com/earth-engine/datasets/catalog/MODIS_MYD10A1	other
MODIS/MYD11A1	MYD11A1.005 Land Surface Temperature and Emissivity Daily Global 1 km Grid SIN [deprecated]	image_collection	ee.ImageCollection('MODIS/MYD11A1')	NASA LP DAAC at the USGS EROS Center	2002-07-08	2017-03-30	-180, -90, 180, 90	True	aqua, daily, emissivity, global, landuse-landcover, lst, modis, myd11a1, surface-temperature	https://storage.googleapis.com/earthengine-stac/catalog/MODIS/MODIS_MYD11A1.json	https://developers.google.com/earth-engine/datasets/catalog/MODIS_MYD11A1	other
MODIS/MYD11A2	MYD11A2.005 Land Surface Temperature and Emissivity 8-Day L3 Global 1km [deprecated]	image_collection	ee.ImageCollection('MODIS/MYD11A2')	NASA LP DAAC at the USGS EROS Center	2002-07-04	2017-03-22	-180, -90, 180, 90	True	8-day, aqua, emissivity, global, landuse-landcover, lst, modis, myd11a2, surface-temperature	https://storage.googleapis.com/earthengine-stac/catalog/MODIS/MODIS_MYD11A2.json	https://developers.google.com/earth-engine/datasets/catalog/MODIS_MYD11A2	other
MODIS/MYD13A1	MYD13A1.005 Vegetation Indices 16-Day L3 Global 500m [deprecated]	image_collection	ee.ImageCollection('MODIS/MYD13A1')	NASA LP DAAC at the USGS EROS Center	2002-07-04	2017-03-14	-180, -90, 180, 90	True	16-day, aqua, evi, global, modis, myd13a1, ndvi, vegetation, vegetation-indices	https://storage.googleapis.com/earthengine-stac/catalog/MODIS/MODIS_MYD13A1.json	https://developers.google.com/earth-engine/datasets/catalog/MODIS_MYD13A1	other
MODIS/MYD13Q1	MYD13Q1.005 Vegetation Indices 16-Day Global 250m [deprecated]	image_collection	ee.ImageCollection('MODIS/MYD13Q1')	NASA LP DAAC at the USGS EROS Center	2002-07-04	2017-03-14	-180, -90, 180, 90	True	16-day, aqua, evi, global, modis, myd13q1, ndvi, vegetation, vegetation-indices	https://storage.googleapis.com/earthengine-stac/catalog/MODIS/MODIS_MYD13Q1.json	https://developers.google.com/earth-engine/datasets/catalog/MODIS_MYD13Q1	other
MODIS/NTSG/MOD16A2/105	MOD16A2: MODIS Global Terrestrial Evapotranspiration 8-Day Global 1km	image_collection	ee.ImageCollection('MODIS/NTSG/MOD16A2/105')	Numerical Terradynamic Simulation Group, The University of Montana	2000-01-01	2014-12-27	-180, -90, 180, 90	False	8-day, evapotranspiration, global, mod16a2, modis, water-vapor	https://storage.googleapis.com/earthengine-stac/catalog/MODIS/MODIS_NTSG_MOD16A2_105.json	https://developers.google.com/earth-engine/datasets/catalog/MODIS_NTSG_MOD16A2_105	other
NASA/ASTER_GED/AG100_003	AG100: ASTER Global Emissivity Dataset 100-meter V003	image	ee.Image('NASA/ASTER_GED/AG100_003')	NASA LP DAAC at the USGS EROS Center	2000-01-01	2008-12-31	-180, -59, 180, 80	False	aster, caltech, elevation, emissivity, ged, geophysical, infrared, jpl, lst, nasa, ndvi, satellite-imagery, temperature, thermal	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_ASTER_GED_AG100_003.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_ASTER_GED_AG100_003	other
NASA/EMIT/L1B/RAD	EMIT L1B At-Sensor Calibrated Radiance and Geolocation Data 60 m	image_collection	ee.ImageCollection('NASA/EMIT/L1B/RAD')	NASA Jet Propulsion Laboratory	2022-08-09	2025-05-30	-180, -90, 180, 90	False	daily, emit, nasa, radiance, satellite-imagery	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_EMIT_L1B_RAD.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_EMIT_L1B_RAD	other
NASA/EMIT/L2A/RFL	EMIT L2A Estimated Surface Reflectance and Uncertainty and Masks 60 m	image_collection	ee.ImageCollection('NASA/EMIT/L2A/RFL')	NASA Jet Propulsion Laboratory	2022-08-09	2025-05-30	-180, -90, 180, 90	False	daily, emit, nasa, reflectance, satellite-imagery	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_EMIT_L2A_RFL.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_EMIT_L2A_RFL	other
NASA/EMIT/L2B/CH4ENH	Earth Surface Mineral Dust Source Investigation- Methane Enhancement	image_collection	ee.ImageCollection('NASA/EMIT/L2B/CH4ENH')	NASA Jet Propulsion Laboratory	2022-08-10	2024-11-30	-180, -90, 180, 90	False	atmosphere, daily, emit, methane, nasa	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_EMIT_L2B_CH4ENH.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_EMIT_L2B_CH4ENH	other
NASA/EMIT/L2B/CH4PLM	Earth Surface Mineral Dust Source Investigation- Methane Plume Complexes	image_collection	ee.ImageCollection('NASA/EMIT/L2B/CH4PLM')	NASA Jet Propulsion Laboratory	2022-08-10	2024-10-26	-180, -90, 180, 90	False	atmosphere, daily, emit, methane, nasa	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_EMIT_L2B_CH4PLM.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_EMIT_L2B_CH4PLM	other
NASA/FLDAS/NOAH01/C/GL/M/V001	FLDAS: Famine Early Warning Systems Network (FEWS NET) Land Data Assimilation System	image_collection	ee.ImageCollection('NASA/FLDAS/NOAH01/C/GL/M/V001')	NASA GES DISC at NASA Goddard Space Flight Center	1982-01-01	2025-04-01	-180, -60, 180, 90	False	climate, cryosphere, evapotranspiration, famine, fldas, humidity, ldas, monthly, nasa, precipitation, runoff, snow, soil, soil-moisture, soil-temperature, temperature, water-vapor, wind	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_FLDAS_NOAH01_C_GL_M_V001.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_FLDAS_NOAH01_C_GL_M_V001	other
NASA/GDDP-CMIP6	NEX-GDDP-CMIP6: NASA Earth Exchange Global Daily Downscaled Climate Projections	image_collection	ee.ImageCollection('NASA/GDDP-CMIP6')	NASA / Climate Analytics Group	1950-01-01	2100-12-31	-180, -90, 180, 90	False	cag, climate, gddp, geophysical, ipcc, nasa, nex, precipitation, temperature	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GDDP-CMIP6.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GDDP-CMIP6	other
NASA/GEOS-CF/v1/fcst/htf	GEOS-CF fcst htf v1: Goddard Earth Observing System Composition Forecast	image_collection	ee.ImageCollection('NASA/GEOS-CF/v1/fcst/htf')	NASA / GMAO	2022-10-01	2025-06-02	-180, -90, 180, 90	False	atmosphere, composition, forecast, geos, gmao, nasa	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GEOS-CF_v1_fcst_htf.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GEOS-CF_v1_fcst_htf	other
NASA/GEOS-CF/v1/fcst/tavg1hr	GEOS-CF fcst tavg1hr v1: Goddard Earth Observing System Composition Forecast	image_collection	ee.ImageCollection('NASA/GEOS-CF/v1/fcst/tavg1hr')	NASA / GMAO	2022-10-01	2025-06-02	-180, -90, 180, 90	False	atmosphere, composition, forecast, geos, gmao, nasa	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GEOS-CF_v1_fcst_tavg1hr.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GEOS-CF_v1_fcst_tavg1hr	other
NASA/GEOS-CF/v1/rpl/htf	GEOS-CF rpl htf v1: Goddard Earth Observing System Composition Forecast	image_collection	ee.ImageCollection('NASA/GEOS-CF/v1/rpl/htf')	NASA / GMAO	2018-01-01	2025-06-02	-180, -90, 180, 90	False	atmosphere, composition, forecast, geos, gmao, nasa	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GEOS-CF_v1_rpl_htf.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GEOS-CF_v1_rpl_htf	other
NASA/GEOS-CF/v1/rpl/tavg1hr	GEOS-CF rpl tavg1hr v1: Goddard Earth Observing System Composition Forecast	image_collection	ee.ImageCollection('NASA/GEOS-CF/v1/rpl/tavg1hr')	NASA / GMAO	2018-01-01	2025-06-02	-180, -90, 180, 90	False	atmosphere, composition, forecast, geos, gmao, nasa	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GEOS-CF_v1_rpl_tavg1hr.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GEOS-CF_v1_rpl_tavg1hr	other
NASA/GIMMS/3GV0	GIMMS NDVI From AVHRR Sensors (3rd Generation)	image_collection	ee.ImageCollection('NASA/GIMMS/3GV0')	NASA/NOAA	1981-07-01	2013-12-16	-180, -90, 180, 90	False	avhrr, gimms, nasa, ndvi, noaa, vegetation, vegetation-indices	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GIMMS_3GV0.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GIMMS_3GV0	other
NASA/GLDAS/V021/NOAH/G025/T3H	GLDAS-2.1: Global Land Data Assimilation System	image_collection	ee.ImageCollection('NASA/GLDAS/V021/NOAH/G025/T3H')	NASA GES DISC at NASA Goddard Space Flight Center	2000-01-01	2025-05-18	-180, -90, 180, 90	False	3-hourly, climate, cryosphere, evaporation, forcing, geophysical, gldas, humidity, ldas, nasa, precipitation, pressure, radiation, soil, soil-moisture, surface, temperature, water-vapor, wind	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GLDAS_V021_NOAH_G025_T3H.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GLDAS_V021_NOAH_G025_T3H	other
NASA/GLDAS/V022/CLSM/G025/DA1D	GLDAS-2.2: Global Land Data Assimilation System	image_collection	ee.ImageCollection('NASA/GLDAS/V022/CLSM/G025/DA1D')	NASA GES DISC at NASA Goddard Earth Sciences Data and Information Services Center	2003-01-01	2025-03-31	-180, -90, 180, 90	False	3-hourly, climate, cryosphere, evaporation, forcing, geophysical, gldas, humidity, ldas, nasa, precipitation, pressure, radiation, soil, soil-moisture, surface, temperature, water-vapor, wind	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GLDAS_V022_CLSM_G025_DA1D.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GLDAS_V022_CLSM_G025_DA1D	other
NASA/GLDAS/V20/NOAH/G025/T3H	Reprocessed GLDAS-2.0: Global Land Data Assimilation System	image_collection	ee.ImageCollection('NASA/GLDAS/V20/NOAH/G025/T3H')	NASA GES DISC at NASA Goddard Space Flight Center	1948-01-01	2014-12-31	-180, -90, 180, 90	False	3-hourly, climate, cryosphere, evaporation, forcing, geophysical, gldas, humidity, ldas, nasa, precipitation, pressure, radiation, soil, soil-moisture, surface, temperature, water-vapor, wind	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GLDAS_V20_NOAH_G025_T3H.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GLDAS_V20_NOAH_G025_T3H	other
NASA/GPM_L3/IMERG_MONTHLY_V06	GPM: Monthly Global Precipitation Measurement (GPM) v6	image_collection	ee.ImageCollection('NASA/GPM_L3/IMERG_MONTHLY_V06')	NASA GES DISC at NASA Goddard Space Flight Center	2000-06-01	2021-09-01	-180, -90, 180, 90	False	climate, geophysical, gpm, imerg, jaxa, monthly, nasa, precipitation, weather	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GPM_L3_IMERG_MONTHLY_V06.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GPM_L3_IMERG_MONTHLY_V06	other
NASA/GPM_L3/IMERG_MONTHLY_V07	GPM: Monthly Global Precipitation Measurement (GPM) vRelease 07	image_collection	ee.ImageCollection('NASA/GPM_L3/IMERG_MONTHLY_V07')	NASA GES DISC at NASA Goddard Space Flight Center	2000-06-01	2024-12-01	-180, -90, 180, 90	False	climate, geophysical, gpm, imerg, jaxa, monthly, nasa, precipitation, weather	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GPM_L3_IMERG_MONTHLY_V07.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GPM_L3_IMERG_MONTHLY_V07	other
NASA/GPM_L3/IMERG_V06	GPM: Global Precipitation Measurement (GPM) Release 06 [deprecated]	image_collection	ee.ImageCollection('NASA/GPM_L3/IMERG_V06')	NASA GES DISC at NASA Goddard Space Flight Center	2000-06-01	2024-06-02	-180, -90, 180, 90	True	climate, geophysical, gpm, half-hourly, imerg, jaxa, nasa, precipitation, weather	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GPM_L3_IMERG_V06.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GPM_L3_IMERG_V06	other
NASA/GPM_L3/IMERG_V07	GPM: Global Precipitation Measurement (GPM) Release 07	image_collection	ee.ImageCollection('NASA/GPM_L3/IMERG_V07')	NASA GES DISC at NASA Goddard Space Flight Center	2000-06-01	2025-06-03	-180, -90, 180, 90	False	climate, geophysical, gpm, half-hourly, imerg, jaxa, nasa, precipitation, weather	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GPM_L3_IMERG_V07.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GPM_L3_IMERG_V07	other
NASA/GRACE/MASS_GRIDS/LAND	GRACE Monthly Mass Grids - Land [deprecated]	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS/LAND')	NASA Jet Propulsion Laboratory	2002-04-01	2017-01-07	-180, -90, 180, 90	True	crs, gfz, grace, gravity, jpl, land, mass, nasa, surface-ground-water, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_LAND.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_LAND	other
NASA/GRACE/MASS_GRIDS/MASCON	GRACE Monthly Mass Grids - Global Mascons [deprecated]	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS/MASCON')	NASA Jet Propulsion Laboratory	2002-03-31	2017-05-22	-180, -90, 180, 90	True	grace, gravity, jpl, mascon, mass, nasa, surface-ground-water, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_MASCON.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_MASCON	other
NASA/GRACE/MASS_GRIDS/MASCON_CRI	GRACE Monthly Mass Grids - Global Mascon (CRI Filtered) [deprecated]	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS/MASCON_CRI')	NASA Jet Propulsion Laboratory	2002-03-31	2017-05-22	-180, -90, 180, 90	True	grace, gravity, jpl, mascon, mass, nasa, surface-ground-water, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_MASCON_CRI.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_MASCON_CRI	other
NASA/GRACE/MASS_GRIDS/OCEAN	GRACE Monthly Mass Grids - Ocean [deprecated]	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS/OCEAN')	NASA Jet Propulsion Laboratory	2002-07-31	2016-12-10	-180, -90, 180, 90	True	crs, gfz, grace, gravity, jpl, mass, nasa, ocean, oceans, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_OCEAN.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_OCEAN	other
NASA/GRACE/MASS_GRIDS/OCEAN_EOFR	GRACE Monthly Mass Grids - Ocean EOFR	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS/OCEAN_EOFR')	NASA Jet Propulsion Laboratory	2002-12-31	2016-12-10	-180, -90, 180, 90	False	crs, gfz, grace, gravity, jpl, mass, nasa, ocean, oceans, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_OCEAN_EOFR.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_OCEAN_EOFR	other
NASA/GRACE/MASS_GRIDS_V03/MASCON	GRACE Monthly Mass Grids Release 6.1 Version 3 - Global Mascons [deprecated]	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS_V03/MASCON')	NASA Jet Propulsion Laboratory	2002-03-31	2024-03-31	-180, -90, 180, 90	True	grace, gravity, jpl, mascon, mass, nasa, surface-ground-water, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_V03_MASCON.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_V03_MASCON	other
NASA/GRACE/MASS_GRIDS_V03/MASCON_CRI	GRACE Monthly Mass Grids Version 03 - Global Mascon (CRI Filtered) [deprecated]	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS_V03/MASCON_CRI')	NASA Jet Propulsion Laboratory	2002-03-31	2024-03-31	-180, -90, 180, 90	True	grace, gravity, jpl, mascon, mass, nasa, surface-ground-water, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_V03_MASCON_CRI.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_V03_MASCON_CRI	other
NASA/GRACE/MASS_GRIDS_V04/LAND	GRACE Monthly Mass Grids Release 06 Version 04 - Land	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS_V04/LAND')	NASA Jet Propulsion Laboratory	2002-04-01	2017-01-07	-180, -90, 180, 90	False	crs, gfz, grace, gravity, jpl, land, mass, nasa, surface-ground-water, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_V04_LAND.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_V04_LAND	other
NASA/GRACE/MASS_GRIDS_V04/MASCON	GRACE Monthly Mass Grids Release 6.3 Version 4 - Global Mascons	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS_V04/MASCON')	NASA Jet Propulsion Laboratory	2002-03-31	2024-09-30	-180, -90, 180, 90	False	grace, gravity, jpl, mascon, mass, nasa, surface-ground-water, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_V04_MASCON.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_V04_MASCON	other
NASA/GRACE/MASS_GRIDS_V04/MASCON_CRI	GRACE Monthly Mass Grids Version 04 - Global Mascon (CRI Filtered)	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS_V04/MASCON_CRI')	NASA Jet Propulsion Laboratory	2002-03-31	2024-09-30	-180, -90, 180, 90	False	grace, gravity, jpl, mascon, mass, nasa, surface-ground-water, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_V04_MASCON_CRI.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_V04_MASCON_CRI	other
NASA/GRACE/MASS_GRIDS_V04/OCEAN	GRACE Monthly Mass Grids Release 06 Version 04 - Ocean	image_collection	ee.ImageCollection('NASA/GRACE/MASS_GRIDS_V04/OCEAN')	NASA Jet Propulsion Laboratory	2002-04-04	2017-10-25	-180, -90, 180, 90	False	crs, gfz, grace, gravity, jpl, mass, nasa, ocean, oceans, tellus, water	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GRACE_MASS_GRIDS_V04_OCEAN.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GRACE_MASS_GRIDS_V04_OCEAN	other
NASA/GSFC/MERRA/aer/2	MERRA-2 M2T1NXAER: Aerosol Diagnostics V5.12.4	image_collection	ee.ImageCollection('NASA/GSFC/MERRA/aer/2')	NASA/MERRA	1980-01-01	2025-05-01	-180, -90, 180, 90	False	aerosol, atmosphere, carbon, dust, mass, merra, nasa, sea-salt, so2, so4	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GSFC_MERRA_aer_2.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GSFC_MERRA_aer_2	other
NASA/GSFC/MERRA/aer_nv/2	MERRA-2 M2I3NVAER: Aerosol Mixing Ratio V5.12.4	image_collection	ee.ImageCollection('NASA/GSFC/MERRA/aer_nv/2')	NASA/MERRA	1980-01-01	2025-05-01	-180, -90, 180, 90	False	aerosol, atmosphere, dust, mass, merra, nasa, sea-salt, so2, so4	https://storage.googleapis.com/earthengine-stac/catalog/NASA/NASA_GSFC_MERRA_aer_nv_2.json	https://developers.google.com/earth-engine/datasets/catalog/NASA_GSFC_MERRA_aer_nv_2	other
